alert_id,fault_id,fault_name,confidence,method,rule_name,exists
5:gaia-redisservice1-2021-07-14_15`:07`:01-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice1-2021-07-14_16`:02`:47-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice1-2021-07-15_08`:17`:28-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice1-2021-07-15_18`:36`:52-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice1-2021-07-16_14`:01`:55-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice1-2021-07-17_10`:20`:30-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice1-2021-07-17_11`:12`:05-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice1-2021-07-17_20`:02`:02-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice1-2021-07-20_05`:20`:17-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice1-2021-07-21_07`:15`:23-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice1-2021-07-21_10`:43`:25-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice1-2021-07-21_12`:39`:59-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice1-2021-07-22_08`:47`:58-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice1-2021-07-22_17`:43`:06-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice1-2021-07-22_18`:48`:09-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice1-2021-07-23_01`:01`:08-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice1-2021-07-23_22`:56`:50-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice1-2021-07-24_07`:18`:46-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice1-2021-07-25_11`:44`:36-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice1-2021-07-25_13`:28`:58-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice1-2021-07-26_12`:52`:27-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice1-2021-07-26_20`:45`:32-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice1-2021-07-27_05`:02`:14-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice1-2021-07-27_06`:24`:45-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice1-2021-07-27_10`:31`:04-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice1-2021-07-28_01`:42`:47-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice1-2021-07-28_22`:43`:22-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice1-2021-07-29_04`:10`:34-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice1-2021-07-29_16`:05`:00-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice1-2021-07-29_19`:47`:58-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice1-2021-07-30_14`:58`:58-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice1-2021-07-30_18`:36`:43-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice1-2021-07-31_06`:30`:30-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice1-2021-07-31_16`:32`:35-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice1-2021-07-31_19`:47`:47-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-01_15`:57`:15-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-01_18`:55`:01-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-01_21`:30`:11-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-01_22`:40`:02-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-02_18`:21`:54-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-02_22`:23`:20-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-03_13`:59`:52-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-03_15`:01`:28-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-05_13`:58`:49-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-05_19`:07`:23-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-07_01`:20`:00-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-07_21`:16`:30-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-08_08`:44`:04-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-08_13`:57`:49-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-08_18`:21`:26-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-09_00`:20`:00-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-09_08`:28`:40-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-09_15`:42`:47-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-09_23`:54`:13-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-10_02`:07`:19-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-10_21`:59`:39-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-11_06`:32`:52-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-12_00`:02`:44-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-12_07`:18`:08-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-12_13`:29`:13-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-12_22`:07`:23-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-12_23`:19`:11-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-13_12`:13`:37-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-14_07`:28`:38-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-15_00`:01`:36-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-15_03`:28`:51-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-15_19`:00`:54-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-16_04`:40`:29-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-17_04`:28`:59-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-20_00`:40`:18-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-20_07`:25`:49-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-20_12`:22`:39-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-21_06`:05`:10-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-21_09`:59`:54-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-22_06`:07`:14-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-23_04`:56`:57-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-23_06`:43`:20-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-23_18`:09`:47-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-23_20`:30`:53-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-24_08`:25`:08-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-24_15`:29`:01-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-26_03`:25`:46-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-26_09`:54`:23-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-27_11`:42`:47-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-27_18`:07`:30-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-28_06`:49`:33-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-29_18`:57`:36-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-30_02`:57`:35-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-30_07`:21`:54-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-31_13`:37`:58-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-31_15`:33`:00-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-redisservice2-2021-07-31_16`:24`:57-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-webservice1-2021-07-02_10`:34`:32-memory_anomalies,1:Apache SSL 握手失败,Apache SSL 握手失败,0.94,rule,gaia-memory-web,False
5:gaia-webservice1-2021-07-04_04`:32`:59-memory_anomalies,1:Apache SSL 握手失败,Apache SSL 握手失败,0.94,rule,gaia-memory-web,False
5:gaia-webservice1-2021-07-04_06`:41`:56-memory_anomalies,1:Apache SSL 握手失败,Apache SSL 握手失败,0.94,rule,gaia-memory-web,False
5:gaia-webservice1-2021-07-04_16`:20`:30-memory_anomalies,1:Apache SSL 握手失败,Apache SSL 握手失败,0.94,rule,gaia-memory-web,False
5:gaia-webservice1-2021-07-05_17`:37`:38-memory_anomalies,1:Apache SSL 握手失败,Apache SSL 握手失败,0.94,rule,gaia-memory-web,False
5:gaia-webservice1-2021-07-05_22`:09`:15-memory_anomalies,1:Apache SSL 握手失败,Apache SSL 握手失败,0.94,rule,gaia-memory-web,False
5:gaia-webservice1-2021-07-06_04`:35`:36-memory_anomalies,1:Apache SSL 握手失败,Apache SSL 握手失败,0.94,rule,gaia-memory-web,False
